0	0,07337	emanuel uhr caroline zimmer abend otto schön gestern richter emma coburg wagen richters essen thieriot abends still bier herzog gingen gegenwart schönes wasser nachmittag hof erde genus kamen mittag tee max bette berge amöne kutscher stube regen sitze selig halb tische nämlich juli herzogin sonntag froh schönsten kaffee gestrigen herders 
1	1,17167	brief sagen zeit liebe sehen schreiben lassen frau leben gewiß briefe weiß freude geben gott lieben bitte menschen tage reise guten mutter erhalten glaube tagen finden wünsche bleiben kinder fast herzlich tag denken freunde glücklich geschrieben letzten herz nehmen caroline zwei bloß glauben kennen mensch denke seele schreibe hause nachricht 
2	0,01767	truchseß voß fouqué heinrich wangenheim paul wagners bettenburg wagner hörte schüler shakespeare wahrlich jean edler correggio tod sintram mitunter wallbruder sprache gewaltig münchen las undine griesbach schiller manchmal geschichte würzburg alten rückert ritter urteile verfasser vier müller gelesen jahren abraham issel redet getrunken leser evangelisten stücke diktieren wagnern götz ludwig 
3	0,05058	zeitung lassen falk spaziere mahlmann freund liebster blatt goethe schiller voß selber leipzig unterdes schütz weimar theater namen wort adieu minna paar etc teurer läßt almanach merkel wilmans wink freimütigen appell lust anzeige leute sp erklärung überzeugung gelesen la drucken abdrucken wieland beiträge übel ordentlich müller idee einert novelle drüber 
4	0,04686	jean paul werke pauls seligen schriften frau herausgabe richter freundes mayer herrn majestät reimer familie bitte handlung herr hochwohlgeboren sämtlichen jahren selina verewigten erklärung ausgabe witwe schrift absatz einzelnen nachdruck deutschen mannes privilegium schriftsteller gesinnungen kaiser früheren gatten dichter geb briefes biographie nichte böttiger privilegien gesamtausgabe scheinen auflage verehrten menschheit 
5	0,06026	vater minna geliebter liebster teurer berlin leben caroline ernestine glücklich bester wesen unendlich mannes tochter ewig henriette treuste krankheit verhältnisse eimal letzten tante briefes leipzig begleitung unaussprechlich spaziere merzdorf mahlmann post unbedeutend teuerster güte geliebtester freiberg unglücklich eindruck termin gründen notwendig spaziers tine wohnung schwestern gray heirat unmöglich vorstellung auguste 
6	0,07615	rth herrn minna mayer kinder frau caroline vater treuer erhalten brief herr gold zinsen julius grüße ber liebe grüßt küße lebe pension berlin bitte kurant emma geld mannes kapital nachricht lassen gr treuen minona richter herzlich melde juli rat assignation befinden april witwen gesund teilnahme nebst richtärschen pro kindern rechnung 
7	0,04616	car menschen gerne lieben od jette caroline gesund ulf üb thieriot meinigen mir_es bruder uhlfelder richters nehmen antw juden bisweilen eher brf israel grüßt alten lande sie_es guten teils wider rein richter jahren froh hamburg otto ella em braun grüßen grüssen nächsten bruders kunst zufrieden reinen freut schweigen wesen dav 
8	0,05465	ewr freund jewagner bitte wohlgeboren herr band verehrtester herrn ewig schönen messe rth verehrung verehrter verzeihung gnädige wage maler msc gütigst verleger exemplar kunst buch willibald exzellenz deutschland diener hanisch bitten werke reisen gehorsamst pp hochfreiherrliche gnaden sobald namen fertig roman auflage deutschen kunstplan gedruckt übrigen wünschte plan zeilen romane 
9	0,04567	freund ewig bester jewagner anton herrlichen bild jungen allerbester wagner bettenburg könitz goethe weimar hoffe cotta truchseß isidora senden teuren herrlicher adieu guten schönen alten stets freundlichen trefflichen deutschen gruß studniz holden liebenstein armer göttliche knaben wahrhaft herzogin bettenburger treuer fertig lebewohl abc ritter freundliche hoffen leider wangenheim brüder gedicht 
10	0,04689	henriette emanuel antonie amanda schwendler pauline freund richters oh schwester leopold reinhold weimar kind freundin meiningen reise unseren bayreuth müller dennoch sten grafen erziehung gruß wagner überzeugung teurer pestalozzi schukmann gatte krankheit pflege genuß mancherlei heiter grüßt gattin ihrige türk namentlich mußte streng nähe anhänglichkeit schwager gatten anstalt vogt ansichten 
11	0,10415	vater emma mutter odilie schreibe brief kind lebe grüße heine gestern geliebte max welden vaters guten auguste gesund mädchen freude herrn schicke fl weißt luise weldens schreiben lasse geliebtes schön denken mußte froh schicken sage marie tag abend geld geschrieben sachen kutscher würzburg uhr reizenstein kleid sonntag liebste denke gott 
12	0,03983	minna berlin ludwig madame charlotte hofrätin karoline verhältnisse vertrauen franken edda gesinnung verbindung überzeugt geiger ordnen festes orten entscheidung spricht sobald vorhaben bayern ursachen ahnden benehmen weise welch zustand minna's bedeutend verletzt müsse kampf moralisch geneigt cousine zug rosaliens erbrochen amsterdam zustande vorkommen ludwigs hrn heil betragen gesucht bürgerlich neigung 
13	0,03063	lieben sohn heidelberg freude freundin jean lob voss mannes allerseits schwarz paul teure fr max auf's bekannten andenken herzogin gesehen empfiehlt nämlich baireuth herrn feder ausdruck leid teilnahme längst gräfin vitzthum besuche erinnerung aufenthalt bekanntschaft aufsatz nebst töchter gelegenheit herzlich vergnügen kurland gemahl neulich stadt freundlichen stube dortigen löbichau betragen 
14	0,10743	ew herrn herr spaziere bitte wohlgeboren wohlgeb zeitung brockhaus lassen hochachtung verleger erhalten finden ehre wünsche ergebenster publikum aufsatz antwort beiträge mayer ergebenste bedingungen selber honorar blätter liefern redaktion sogleich güte vergnügen nehmen exemplare falle gütig zwei dürfte fall namen wunsch kupfer künstler verlagshandlung schicksal gütigen sowohl welt herren versicherung 
15	0,02134	religion menschen zwölf vernunft natur erde göttlichen bild mensch majestät leib göttliche wahrheit phantasie kreis aufgabe idee gilt form hartmann künstler innere wagner setzt religiöse reiche religiösen anschauung thilo erkenntnis wißen sinnliche trieb erscheint märz blick fünf selber gehört gottes charakter gebärde kultus kügelchen keimen verwandelt unsterblichkeit christus werner ewige 
16	0,02269	richard tante minona natur onkel sonne stube spaziere bergen dunklen berge doppelt hirsch see solms lieder riet anblick wesen erbschaft eingedenk widmen gelten gesonnen außen wald basel zerstörung gebäude wissenschaft bremen deutschland bequemen walten verstärkter heloise kanonen schulze's hering pilgrim neffe juristischen unberührt vorgerückt zwischenraum beweinen bürgschaft hervorgebracht unverwelklichen milderen 
17	0,03065	vater mutter max heidelberg voss menschen münchen sohn geliebte geliebter paulus universität vaters carové otto thiersch voß eltern baireut teuerste briefchen schelling diesmal schwestern studenten leute stunden feuerbach prof heidelberger geliebten laß lebt schlichtegroll henne las fehler thüngen blättchen erfahren schreibst collegia merke miedel wissenschaft neckar wartet neulich jüngling teuren 
18	0,01871	bier rtl erziehung pferd gäste einspänner coburg heim rindfleisch fahren kindes holen täglich hofrat portion bauer wein bayr fas ich_es wirt gold entschuldigt hebe flasche magnetiseur übers aß fracht kammer ruft etwan zart perle folgt aufladen schreibtisch hofrätin süßes herzog bloß verteidigen kandidat pröbsten westphal langweiligen einfälle nachdenken gestiegen hinunter 
19	0,27826	liebe herz gott leben seele kinder menschen herzen wesen freundin geist geliebten kindern schicksal glück lebens geliebte caroline freund freundschaft gefühl glücklich welt gemüt teuren freude mutter schmerz edlen schönen lieben teure einst möge erde worte tod freunde unseres edle vaters fühle vater himmel tief herzens herrliche innig güte segen 
